station,pollutant,date,day_mean,validity
FR03036,O3,2003/06/16,88,1
FR03036,O3,2003/06/17,86,1
FR03036,O3,2003/06/18,87,1
FR03036,O3,2003/06/19,97,1
FR03036,O3,2003/06/20,105,1
FR03036,O3,2003/06/21,74,1
FR03036,O3,2003/06/22,90,1
FR03036,O3,2003/06/23,65,1
FR03036,O3,2003/06/24,72,1
FR03036,O3,2003/06/25,65,1
FR03036,O3,2003/06/26,100,1
FR03036,O3,2003/06/27,90,1
FR03036,O3,2003/06/28,82,1
FR03036,O3,2003/06/29,86,1
FR03036,O3,2003/06/30,100,1
FR03036,O3,2003/07/01,84,1
FR03036,O3,2003/07/02,84,1
FR03036,O3,2003/07/03,91,1
FR03036,O3,2003/07/04,95,1
FR03036,O3,2003/07/05,82,1
FR03036,O3,2003/07/06,80,1
FR03036,O3,2003/07/07,86,1
FR03036,O3,2003/07/08,101,1
FR03036,O3,2003/07/09,101,1
FR03036,O3,2003/07/10,128,1
FR03036,O3,2003/07/11,107,1
FR03036,O3,2003/07/12,122,1
FR03036,O3,2003/07/13,111,1
FR03036,O3,2003/07/14,89,1
FR03036,O3,2003/07/15,107,1
FR03036,O3,2003/07/16,95,1
FR03036,O3,2003/07/17,72,1
FR03036,O3,2003/07/18,74,1
FR03036,O3,2003/07/19,84,1
FR03036,O3,2003/07/20,79,1
FR03036,O3,2003/07/21,94,1
FR03036,O3,2003/07/22,102,1
FR03036,O3,2003/07/23,95,1
FR03036,O3,2003/07/24,101,1
FR03036,O3,2003/07/25,75,1
FR03036,O3,2003/07/26,91,1
FR03036,O3,2003/07/27,81,1
FR03036,O3,2003/07/28,83,1
FR03036,O3,2003/07/29,100,1
FR03036,O3,2003/07/30,63,1
FR03036,O3,2003/07/31,75,1
FR03036,O3,2003/08/01,70,1
FR03036,O3,2003/08/02,110,1
FR03036,O3,2003/08/03,100,1
FR03036,O3,2003/08/04,100,1
FR03036,O3,2003/08/05,94,1
FR03036,O3,2003/08/06,110,1
FR03036,O3,2003/08/07,112,1
FR03036,O3,2003/08/08,126,1
FR03036,O3,2003/08/09,120,1
FR03036,O3,2003/08/10,98,1
FR03036,O3,2003/08/11,101,1
FR03036,O3,2003/08/12,113,1
FR03036,O3,2003/08/13,103,1
FR03036,O3,2003/08/14,85,1
FR03036,O3,2003/08/15,83,1
FR03036,O3,2003/08/16,99,1
FR03036,O3,2003/08/17,77,1
FR03036,O3,2003/08/18,61,1
FR03036,O3,2003/08/19,70,1
FR03036,O3,2003/08/20,91,1
FR03036,O3,2003/08/21,82,1
FR03036,O3,2003/08/22,82,1
FR03036,O3,2003/08/23,86,1
FR03036,O3,2003/08/24,74,1
FR03036,O3,2003/08/25,70,1
FR03036,O3,2003/08/26,85,1
FR03036,O3,2003/08/27,85,1
FR03036,O3,2003/08/28,73,1
FR03036,O3,2003/08/29,79,1
FR03036,O3,2003/08/30,58,1
FR03036,O3,2003/08/31,75,1
FR03036,O3,2003/09/01,83,1
FR03036,O3,2003/09/02,81,1
FR03036,O3,2003/09/03,73,1
FR03036,O3,2003/09/04,86,1
FR03036,O3,2003/09/05,65,1
FR03036,O3,2003/09/06,55,1
FR03036,O3,2003/09/07,74,1
FR03036,O3,2003/09/08,49,1
FR03036,O3,2003/09/09,47,1
FR03036,O3,2003/09/10,82,1
FR03036,O3,2003/09/11,71,1
FR03036,O3,2003/09/12,54,1
FR03036,O3,2003/09/13,51,1
FR03036,O3,2003/09/14,93,1
FR03036,O3,2003/09/15,62,1
FR03036,O3,2003/09/16,60,1
FR03036,O3,2003/09/17,64,1
FR03036,O3,2003/09/18,65,1
FR03036,O3,2003/09/19,60,1
FR03036,O3,2003/09/20,58,1
FR03036,O3,2003/09/21,54,1
FR03036,O3,2003/09/22,52,1
FR03036,O3,2003/09/23,44,1
FR03036,O3,2003/09/24,40,1
FR03036,O3,2003/09/25,42,1
FR03036,O3,2003/09/26,43,1
FR03036,O3,2003/09/27,45,1
FR03036,O3,2003/09/28,57,1
FR03036,O3,2003/09/29,39,1
FR03036,O3,2003/09/30,41,1
FR03036,O3,2003/10/01,82,1
FR03036,O3,2003/10/02,70,1
FR03036,O3,2003/10/03,51,1
FR03036,O3,2003/10/04,50,1
FR03036,O3,2003/10/05,66,1
FR03036,O3,2003/10/06,45,1
FR03036,O3,2003/10/07,36,1
FR03036,O3,2003/10/08,73,1
FR03036,O3,2003/10/09,41,1
FR03036,O3,2003/10/10,25,1
FR03036,O3,2003/10/11,40,1
FR03036,O3,2003/10/12,64,1
FR03036,O3,2003/10/13,24,1
FR03036,O3,2003/10/14,42,1
FR03036,O3,2003/10/15,47,1
FR03036,O3,2003/10/16,67,1
FR03036,O3,2003/10/17,73,1
FR03036,O3,2003/10/18,55,1
FR03036,O3,2003/10/19,48,1
FR03036,O3,2003/10/20,43,1
FR03036,O3,2003/10/21,38,1
FR03036,O3,2003/10/22,20,1
FR03036,O3,2003/10/23,35,1
FR03036,O3,2003/10/24,24,1
FR03036,O3,2003/10/25,16,1
FR03036,O3,2003/10/26,39,1
FR03036,O3,2003/10/27,25,1
FR03036,O3,2003/10/28,73,1
FR03036,O3,2003/10/29,36,1
FR03036,O3,2003/10/30,29,1
FR03036,O3,2003/10/31,58,1
FR03036,O3,2003/11/01,30,1
FR03036,O3,2003/11/02,23,1
FR03036,O3,2003/11/03,17,1
FR03036,O3,2003/11/04,14,1
FR03036,O3,2003/11/05,-999,-1
FR03036,O3,2003/11/06,-999,-1
FR03036,O3,2003/11/07,-999,-1
FR03036,O3,2003/11/08,-999,-1
FR03036,O3,2003/11/09,-999,-1
FR03036,O3,2003/11/10,-999,-1
FR03036,O3,2003/11/11,22,1
FR03036,O3,2003/11/12,8,1
FR03036,O3,2003/11/13,16,1
FR03036,O3,2003/11/14,7,1
FR03036,O3,2003/11/15,37,1
FR03036,O3,2003/11/16,59,1
FR03036,O3,2003/11/17,17,1
FR03036,O3,2003/11/18,5,1
FR03036,O3,2003/11/19,11,1
FR03036,O3,2003/11/20,11,1
FR03036,O3,2003/11/21,44,1
FR03036,O3,2003/11/22,43,1
FR03036,O3,2003/11/23,56,1
FR03036,O3,2003/11/24,27,1
FR03036,O3,2003/11/25,5,1
FR03036,O3,2003/11/26,2,1
FR03036,O3,2003/11/27,24,1
FR03036,O3,2003/11/28,51,1
FR03036,O3,2003/11/29,9,1
FR03036,O3,2003/11/30,29,1
FR03036,O3,2003/12/01,47,1
FR03036,O3,2003/12/02,32,1
FR03036,O3,2003/12/03,70,1
FR03036,O3,2003/12/04,39,1
FR03036,O3,2003/12/05,21,1
FR03036,O3,2003/12/06,20,1
FR03036,O3,2003/12/07,36,1
FR03036,O3,2003/12/08,30,1
FR03036,O3,2003/12/09,13,1
FR03036,O3,2003/12/10,16,1
FR03036,O3,2003/12/11,7,1
FR03036,O3,2003/12/12,3,1
FR03036,O3,2003/12/13,2,1
FR03036,O3,2003/12/14,36,1
FR03036,O3,2003/12/15,54,1
FR03036,O3,2003/12/16,11,1
FR03036,O3,2003/12/17,28,1
FR03036,O3,2003/12/18,50,1
FR03036,O3,2003/12/19,26,1
FR03036,O3,2003/12/20,11,1
FR03036,O3,2003/12/21,29,1
FR03036,O3,2003/12/22,39,1
FR03036,O3,2003/12/23,49,1
FR03036,O3,2003/12/24,12,1
FR03036,O3,2003/12/25,17,1
FR03036,O3,2003/12/26,10,1
FR03036,O3,2003/12/27,30,1
FR03036,O3,2003/12/28,59,1
FR03036,O3,2003/12/29,35,1
FR03036,O3,2003/12/30,9,1
FR03036,O3,2003/12/31,11,1
FR03037,O3,2003/01/01,29,1
FR03037,O3,2003/01/02,16,1
FR03037,O3,2003/01/03,9,1
FR03037,O3,2003/01/04,24,1
FR03037,O3,2003/01/05,41,1
FR03037,O3,2003/01/06,34,1
FR03037,O3,2003/01/07,21,1
FR03037,O3,2003/01/08,4,1
FR03037,O3,2003/01/09,4,1
FR03037,O3,2003/01/10,8,1
FR03037,O3,2003/01/11,3,1
FR03037,O3,2003/01/12,9,1
FR03037,O3,2003/01/13,7,1
FR03037,O3,2003/01/14,12,1
FR03037,O3,2003/01/15,15,1
FR03037,O3,2003/01/16,12,1
FR03037,O3,2003/01/17,32,1
FR03037,O3,2003/01/18,16,1
FR03037,O3,2003/01/19,33,1
FR03037,O3,2003/01/20,33,1
FR03037,O3,2003/01/21,52,1
FR03037,O3,2003/01/22,25,1
FR03037,O3,2003/01/23,38,1
FR03037,O3,2003/01/24,23,1
FR03037,O3,2003/01/25,13,1
FR03037,O3,2003/01/26,22,1
FR03037,O3,2003/01/27,13,1
FR03037,O3,2003/01/28,44,1
FR03037,O3,2003/01/29,42,1
FR03037,O3,2003/01/30,38,1
FR03037,O3,2003/01/31,37,1
FR03037,O3,2003/02/01,57,1
FR03037,O3,2003/02/02,43,1
FR03037,O3,2003/02/03,50,1
FR03037,O3,2003/02/04,55,1
FR03037,O3,2003/02/05,61,1
FR03037,O3,2003/02/06,45,1
FR03037,O3,2003/02/07,20,1
FR03037,O3,2003/02/08,28,1
FR03037,O3,2003/02/09,20,1
FR03037,O3,2003/02/10,14,1
FR03037,O3,2003/02/11,16,1
FR03037,O3,2003/02/12,26,1
FR03037,O3,2003/02/13,24,1
FR03037,O3,2003/02/14,18,1
FR03037,O3,2003/02/15,33,1
FR03037,O3,2003/02/16,30,1
FR03037,O3,2003/02/17,31,1
FR03037,O3,2003/02/18,26,1
FR03037,O3,2003/02/19,56,1
FR03037,O3,2003/02/20,82,1
FR03037,O3,2003/02/21,56,1
FR03037,O3,2003/02/22,60,1
FR03037,O3,2003/02/23,71,1
FR03037,O3,2003/02/24,80,1
FR03037,O3,2003/02/25,100,1
FR03037,O3,2003/02/26,104,1
FR03037,O3,2003/02/27,88,1
FR03037,O3,2003/02/28,44,1
FR03037,O3,2003/03/01,49,1
FR03037,O3,2003/03/02,37,1
FR03037,O3,2003/03/03,51,1
FR03037,O3,2003/03/04,29,1
FR03037,O3,2003/03/05,61,1
FR03037,O3,2003/03/06,49,1
FR03037,O3,2003/03/07,32,1
FR03037,O3,2003/03/08,30,1
FR03037,O3,2003/03/09,45,1
FR03037,O3,2003/03/10,40,1
FR03037,O3,2003/03/11,42,1
FR03037,O3,2003/03/12,59,1
FR03037,O3,2003/03/13,45,1
FR03037,O3,2003/03/14,62,1
FR03037,O3,2003/03/15,55,1
FR03037,O3,2003/03/16,43,1
FR03037,O3,2003/03/17,45,1
FR03037,O3,2003/03/18,50,1
FR03037,O3,2003/03/19,49,1
FR03037,O3,2003/03/20,46,1
FR03037,O3,2003/03/21,55,1
FR03037,O3,2003/03/22,89,1
FR03037,O3,2003/03/23,65,1
FR03037,O3,2003/03/24,63,1
FR03037,O3,2003/03/25,66,1
FR03037,O3,2003/03/26,58,1
FR03037,O3,2003/03/27,81,1
FR03037,O3,2003/03/28,101,1
FR03037,O3,2003/03/29,81,1
FR03037,O3,2003/03/30,58,1
FR03037,O3,2003/03/31,47,1
FR03037,O3,2003/04/01,68,1
FR03037,O3,2003/04/02,56,1
FR03037,O3,2003/04/03,64,1
FR03037,O3,2003/04/04,29,1
FR03037,O3,2003/04/05,57,1
FR03037,O3,2003/04/06,78,1
FR03037,O3,2003/04/07,60,1
FR03037,O3,2003/04/08,89,1
FR03037,O3,2003/04/09,76,1
FR03037,O3,2003/04/10,51,1
FR03037,O3,2003/04/11,53,1
FR03037,O3,2003/04/12,53,1
FR03037,O3,2003/04/13,89,1
FR03037,O3,2003/04/14,122,1
FR03037,O3,2003/04/15,125,1
FR03037,O3,2003/04/16,72,1
FR03037,O3,2003/04/17,72,1
FR03037,O3,2003/04/18,85,1
FR03037,O3,2003/04/19,93,1
FR03037,O3,2003/04/20,108,1
FR03037,O3,2003/04/21,77,1
FR03037,O3,2003/04/22,40,1
FR03037,O3,2003/04/23,54,1
FR03037,O3,2003/04/24,64,1
FR03037,O3,2003/04/25,75,1
FR03037,O3,2003/04/26,64,1
FR03037,O3,2003/04/27,63,1
FR03037,O3,2003/04/28,84,1
FR03037,O3,2003/04/29,104,1
FR03037,O3,2003/04/30,86,1
FR03037,O3,2003/05/01,61,1
FR03037,O3,2003/05/02,66,1
FR03037,O3,2003/05/03,79,1
FR03037,O3,2003/05/04,96,1
FR03037,O3,2003/05/05,118,1
FR03037,O3,2003/05/06,116,1
FR03037,O3,2003/05/07,104,1
FR03037,O3,2003/05/08,67,1
FR03037,O3,2003/05/09,51,1
FR03037,O3,2003/05/10,47,1
FR03037,O3,2003/05/11,60,1
FR03037,O3,2003/05/12,69,1
FR03037,O3,2003/05/13,71,1
FR03037,O3,2003/05/14,93,1
FR03037,O3,2003/05/15,83,1
FR03037,O3,2003/05/16,88,1
FR03037,O3,2003/05/17,72,1
FR03037,O3,2003/05/18,71,1
FR03037,O3,2003/05/19,72,1
FR03037,O3,2003/05/20,72,1
FR03037,O3,2003/05/21,91,1
FR03037,O3,2003/05/22,66,1
FR03037,O3,2003/05/23,62,1
FR03037,O3,2003/05/24,79,1
FR03037,O3,2003/05/25,50,1
FR03037,O3,2003/05/26,65,1
FR03037,O3,2003/05/27,31,1
FR03037,O3,2003/05/28,74,1
FR03037,O3,2003/05/29,79,1
FR03037,O3,2003/05/30,91,1
FR03037,O3,2003/05/31,79,1
FR03037,O3,2003/06/01,94,1
FR03037,O3,2003/06/02,84,1
FR03037,O3,2003/06/03,88,1
FR03037,O3,2003/06/04,79,1
FR03037,O3,2003/06/05,84,1
FR03037,O3,2003/06/06,55,1
FR03037,O3,2003/06/07,73,1
FR03037,O3,2003/06/08,76,1
FR03037,O3,2003/06/09,78,1
FR03037,O3,2003/06/10,59,1
FR03037,O3,2003/06/11,55,1
FR03037,O3,2003/06/12,61,1
FR03037,O3,2003/06/13,-999,-1
FR03037,O3,2003/06/14,-999,-1
FR03037,O3,2003/06/15,-999,-1
FR03037,O3,2003/06/16,-999,-1
FR03037,O3,2003/06/17,92,1
FR03037,O3,2003/06/18,93,1
FR03037,O3,2003/06/19,97,1
FR03037,O3,2003/06/20,109,1
FR03037,O3,2003/06/21,92,1
FR03037,O3,2003/06/22,94,1
FR03037,O3,2003/06/23,76,1
FR03037,O3,2003/06/24,72,1
FR03037,O3,2003/06/25,64,1
FR03037,O3,2003/06/26,76,1
FR03037,O3,2003/06/27,79,1
FR03037,O3,2003/06/28,72,1
FR03037,O3,2003/06/29,98,1
FR03037,O3,2003/06/30,94,1
FR03037,O3,2003/07/01,88,1
FR03037,O3,2003/07/02,76,1
FR03037,O3,2003/07/03,81,1
FR03037,O3,2003/07/04,81,1
FR03037,O3,2003/07/05,86,1
FR03037,O3,2003/07/06,71,1
FR03037,O3,2003/07/07,89,1
FR03037,O3,2003/07/08,95,1
FR03037,O3,2003/07/09,97,1
FR03037,O3,2003/07/10,110,1
FR03037,O3,2003/07/11,111,1
FR03037,O3,2003/07/12,102,1
FR03037,O3,2003/07/13,86,1
FR03037,O3,2003/07/14,76,1
FR03037,O3,2003/07/15,104,1
FR03037,O3,2003/07/16,91,1
FR03037,O3,2003/07/17,82,1
FR03037,O3,2003/07/18,74,1
FR03037,O3,2003/07/19,66,1
FR03037,O3,2003/07/20,76,1
FR03037,O3,2003/07/21,102,1
FR03037,O3,2003/07/22,101,1
FR03037,O3,2003/07/23,95,1
FR03037,O3,2003/07/24,92,1
FR03037,O3,2003/07/25,72,1
FR03037,O3,2003/07/26,78,1
FR03037,O3,2003/07/27,80,1
FR03037,O3,2003/07/28,81,1
FR03037,O3,2003/07/29,101,1
FR03037,O3,2003/07/30,80,1
FR03037,O3,2003/07/31,70,1
FR03037,O3,2003/08/01,62,1
FR03037,O3,2003/08/02,108,1
FR03037,O3,2003/08/03,91,1
FR03037,O3,2003/08/04,78,1
FR03037,O3,2003/08/05,87,1
FR03037,O3,2003/08/06,83,1
FR03037,O3,2003/08/07,88,1
FR03037,O3,2003/08/08,107,1
FR03037,O3,2003/08/09,98,1
FR03037,O3,2003/08/10,78,1
FR03037,O3,2003/08/11,67,1
FR03037,O3,2003/08/12,84,1
FR03037,O3,2003/08/13,83,1
FR03037,O3,2003/08/14,103,1
FR03037,O3,2003/08/15,91,1
FR03037,O3,2003/08/16,87,1
FR03037,O3,2003/08/17,55,1
FR03037,O3,2003/08/18,48,1
FR03037,O3,2003/08/19,73,1
FR03037,O3,2003/08/20,82,1
FR03037,O3,2003/08/21,74,1
FR03037,O3,2003/08/22,78,1
FR03037,O3,2003/08/23,70,1
FR03037,O3,2003/08/24,58,1
FR03037,O3,2003/08/25,71,1
FR03037,O3,2003/08/26,89,1
FR03037,O3,2003/08/27,75,1
FR03037,O3,2003/08/28,62,1
FR03037,O3,2003/08/29,82,1
FR03037,O3,2003/08/30,59,1
FR03037,O3,2003/08/31,72,1
FR03037,O3,2003/09/01,76,1
FR03037,O3,2003/09/02,79,1
FR03037,O3,2003/09/03,74,1
FR03037,O3,2003/09/04,83,1
FR03037,O3,2003/09/05,59,1
FR03037,O3,2003/09/06,52,1
FR03037,O3,2003/09/07,64,1
FR03037,O3,2003/09/08,46,1
FR03037,O3,2003/09/09,38,1
FR03037,O3,2003/09/10,72,1
FR03037,O3,2003/09/11,60,1
FR03037,O3,2003/09/12,56,1
FR03037,O3,2003/09/13,59,1
FR03037,O3,2003/09/14,82,1
FR03037,O3,2003/09/15,56,1
FR03037,O3,2003/09/16,65,1
FR03037,O3,2003/09/17,58,1
FR03037,O3,2003/09/18,70,1
FR03037,O3,2003/09/19,71,1
FR03037,O3,2003/09/20,64,1
FR03037,O3,2003/09/21,49,1
FR03037,O3,2003/09/22,62,1
FR03037,O3,2003/09/23,45,1
FR03037,O3,2003/09/24,38,1
FR03037,O3,2003/09/25,37,1
FR03037,O3,2003/09/26,48,1
FR03037,O3,2003/09/27,38,1
FR03037,O3,2003/09/28,48,1
FR03037,O3,2003/09/29,32,1
FR03037,O3,2003/09/30,48,1
FR03037,O3,2003/10/01,84,1
FR03037,O3,2003/10/02,63,1
FR03037,O3,2003/10/03,64,1
FR03037,O3,2003/10/04,43,1
FR03037,O3,2003/10/05,59,1
FR03037,O3,2003/10/06,45,1
FR03037,O3,2003/10/07,46,1
FR03037,O3,2003/10/08,63,1
FR03037,O3,2003/10/09,40,1
FR03037,O3,2003/10/10,33,1
FR03037,O3,2003/10/11,38,1
FR03037,O3,2003/10/12,42,1
FR03037,O3,2003/10/13,18,1
FR03037,O3,2003/10/14,32,1
FR03037,O3,2003/10/15,36,1
FR03037,O3,2003/10/16,53,1
FR03037,O3,2003/10/17,78,1
FR03037,O3,2003/10/18,49,1
FR03037,O3,2003/10/19,47,1
FR03037,O3,2003/10/20,52,1
FR03037,O3,2003/10/21,46,1
FR03037,O3,2003/10/22,24,1
FR03037,O3,2003/10/23,29,1
FR03037,O3,2003/10/24,25,1
FR03037,O3,2003/10/25,15,1
FR03037,O3,2003/10/26,41,1
FR03037,O3,2003/10/27,21,1
FR03037,O3,2003/10/28,59,1
FR03037,O3,2003/10/29,36,1
FR03037,O3,2003/10/30,31,1
FR03037,O3,2003/10/31,56,1
FR03037,O3,2003/11/01,29,1
FR03037,O3,2003/11/02,25,1
FR03037,O3,2003/11/03,18,1
FR03037,O3,2003/11/04,13,1
FR03037,O3,2003/11/05,19,1
FR03037,O3,2003/11/06,23,1
FR03037,O3,2003/11/07,35,1
FR03037,O3,2003/11/08,42,1
FR03037,O3,2003/11/09,48,1
FR03037,O3,2003/11/10,23,1
FR03037,O3,2003/11/11,25,1
FR03037,O3,2003/11/12,9,1
FR03037,O3,2003/11/13,19,1
FR03037,O3,2003/11/14,15,1
FR03037,O3,2003/11/15,41,1
FR03037,O3,2003/11/16,59,1
FR03037,O3,2003/11/17,16,1
FR03037,O3,2003/11/18,11,1
FR03037,O3,2003/11/19,12,1
FR03037,O3,2003/11/20,14,1
FR03037,O3,2003/11/21,40,1
FR03037,O3,2003/11/22,53,1
FR03037,O3,2003/11/23,60,1
FR03037,O3,2003/11/24,37,1
FR03037,O3,2003/11/25,9,1
FR03037,O3,2003/11/26,9,1
FR03037,O3,2003/11/27,33,1
FR03037,O3,2003/11/28,47,1
FR03037,O3,2003/11/29,11,1
FR03037,O3,2003/11/30,30,1
FR03037,O3,2003/12/01,65,1
FR03037,O3,2003/12/02,70,1
FR03037,O3,2003/12/03,72,1
FR03037,O3,2003/12/04,53,1
FR03037,O3,2003/12/05,20,1
FR03037,O3,2003/12/06,14,1
FR03037,O3,2003/12/07,38,1
FR03037,O3,2003/12/08,28,1
FR03037,O3,2003/12/09,12,1
FR03037,O3,2003/12/10,28,1
FR03037,O3,2003/12/11,10,1
FR03037,O3,2003/12/12,8,1
FR03037,O3,2003/12/13,8,1
FR03037,O3,2003/12/14,38,1
FR03037,O3,2003/12/15,52,1
FR03037,O3,2003/12/16,21,1
FR03037,O3,2003/12/17,34,1
FR03037,O3,2003/12/18,58,1
FR03037,O3,2003/12/19,30,1
FR03037,O3,2003/12/20,16,1
FR03037,O3,2003/12/21,26,1
FR03037,O3,2003/12/22,38,1
FR03037,O3,2003/12/23,44,1
FR03037,O3,2003/12/24,14,1
FR03037,O3,2003/12/25,16,1
FR03037,O3,2003/12/26,21,1
FR03037,O3,2003/12/27,77,1
FR03037,O3,2003/12/28,62,1
FR03037,O3,2003/12/29,31,1
FR03037,O3,2003/12/30,17,1
FR03037,O3,2003/12/31,17,1
FR03043,O3,2003/01/01,-999,-1
FR03043,O3,2003/01/02,-999,-1
FR03043,O3,2003/01/03,-999,-1
FR03043,O3,2003/01/04,-999,-1
FR03043,O3,2003/01/05,-999,-1
FR03043,O3,2003/01/06,-999,-1
FR03043,O3,2003/01/07,-999,-1
FR03043,O3,2003/01/08,-999,-1
FR03043,O3,2003/01/09,-999,-1
FR03043,O3,2003/01/10,-999,-1
FR03043,O3,2003/01/11,-999,-1
FR03043,O3,2003/01/12,-999,-1
FR03043,O3,2003/01/13,-999,-1
FR03043,O3,2003/01/14,-999,-1
FR03043,O3,2003/01/15,-999,-1
FR03043,O3,2003/01/16,-999,-1
FR03043,O3,2003/01/17,-999,-1
FR03043,O3,2003/01/18,-999,-1
FR03043,O3,2003/01/19,-999,-1
FR03043,O3,2003/01/20,-999,-1
FR03043,O3,2003/01/21,-999,-1
FR03043,O3,2003/01/22,-999,-1
FR03043,O3,2003/01/23,-999,-1
FR03043,O3,2003/01/24,-999,-1
FR03043,O3,2003/01/25,-999,-1
FR03043,O3,2003/01/26,-999,-1
FR03043,O3,2003/01/27,-999,-1
FR03043,O3,2003/01/28,-999,-1
FR03043,O3,2003/01/29,-999,-1
FR03043,O3,2003/01/30,-999,-1
FR03043,O3,2003/01/31,-999,-1
FR03043,O3,2003/02/01,-999,-1
FR03043,O3,2003/02/02,-999,-1
FR03043,O3,2003/02/03,-999,-1
FR03043,O3,2003/02/04,-999,-1
FR03043,O3,2003/02/05,-999,-1
FR03043,O3,2003/02/06,-999,-1
FR03043,O3,2003/02/07,-999,-1
FR03043,O3,2003/02/08,-999,-1
FR03043,O3,2003/02/09,-999,-1
FR03043,O3,2003/02/10,-999,-1
FR03043,O3,2003/02/11,-999,-1
FR03043,O3,2003/02/12,-999,-1
FR03043,O3,2003/02/13,-999,-1
FR03043,O3,2003/02/14,-999,-1
FR03043,O3,2003/02/15,-999,-1
FR03043,O3,2003/02/16,-999,-1
FR03043,O3,2003/02/17,-999,-1
FR03043,O3,2003/02/18,21,1
FR03043,O3,2003/02/19,-999,-1
FR03043,O3,2003/02/20,-999,-1
FR03043,O3,2003/02/21,-999,-1
FR03043,O3,2003/02/22,-999,-1
FR03043,O3,2003/02/23,-999,-1
FR03043,O3,2003/02/24,-999,-1
FR03043,O3,2003/02/25,-999,-1
FR03043,O3,2003/02/26,-999,-1
FR03043,O3,2003/02/27,-999,-1
FR03043,O3,2003/02/28,-999,-1
FR03043,O3,2003/03/01,-999,-1
FR03043,O3,2003/03/02,-999,-1
FR03043,O3,2003/03/03,-999,-1
FR03043,O3,2003/03/04,-999,-1
FR03043,O3,2003/03/05,-999,-1
FR03043,O3,2003/03/06,-999,-1
FR03043,O3,2003/03/07,-999,-1
FR03043,O3,2003/03/08,-999,-1
FR03043,O3,2003/03/09,-999,-1
FR03043,O3,2003/03/10,-999,-1
FR03043,O3,2003/03/11,-999,-1
FR03043,O3,2003/03/12,-999,-1
FR03043,O3,2003/03/13,-999,-1
FR03043,O3,2003/03/14,-999,-1
FR03043,O3,2003/03/15,-999,-1
FR03043,O3,2003/03/16,-999,-1
FR03043,O3,2003/03/17,-999,-1
FR03043,O3,2003/03/18,-999,-1
FR03043,O3,2003/03/19,-999,-1
FR03043,O3,2003/03/20,-999,-1
FR03043,O3,2003/03/21,-999,-1
FR03043,O3,2003/03/22,-999,-1
FR03043,O3,2003/03/23,-999,-1
FR03043,O3,2003/03/24,-999,-1
FR03043,O3,2003/03/25,-999,-1
FR03043,O3,2003/03/26,-999,-1
FR03043,O3,2003/03/27,-999,-1
FR03043,O3,2003/03/28,-999,-1
FR03043,O3,2003/03/29,-999,-1
FR03043,O3,2003/03/30,-999,-1
FR03043,O3,2003/03/31,-999,-1
FR03043,O3,2003/04/01,-999,-1
FR03043,O3,2003/04/02,-999,-1
FR03043,O3,2003/04/03,-999,-1
FR03043,O3,2003/04/04,-999,-1
FR03043,O3,2003/04/05,-999,-1
FR03043,O3,2003/04/06,-999,-1
FR03043,O3,2003/04/07,-999,-1
FR03043,O3,2003/04/08,-999,-1
FR03043,O3,2003/04/09,-999,-1
FR03043,O3,2003/04/10,-999,-1
FR03043,O3,2003/04/11,-999,-1
FR03043,O3,2003/04/12,-999,-1
FR03043,O3,2003/04/13,-999,-1
FR03043,O3,2003/04/14,-999,-1
FR03043,O3,2003/04/15,-999,-1
FR03043,O3,2003/04/16,-999,-1
FR03043,O3,2003/04/17,-999,-1
FR03043,O3,2003/04/18,-999,-1
FR03043,O3,2003/04/19,-999,-1
FR03043,O3,2003/04/20,-999,-1
FR03043,O3,2003/04/21,-999,-1
FR03043,O3,2003/04/22,-999,-1
FR03043,O3,2003/04/23,-999,-1
FR03043,O3,2003/04/24,-999,-1
FR03043,O3,2003/04/25,-999,-1
FR03043,O3,2003/04/26,-999,-1
FR03043,O3,2003/04/27,-999,-1
FR03043,O3,2003/04/28,-999,-1
FR03043,O3,2003/04/29,-999,-1
FR03043,O3,2003/04/30,-999,-1
FR03043,O3,2003/05/01,-999,-1
FR03043,O3,2003/05/02,-999,-1
FR03043,O3,2003/05/03,-999,-1
FR03043,O3,2003/05/04,-999,-1
FR03043,O3,2003/05/05,-999,-1
FR03043,O3,2003/05/06,-999,-1
FR03043,O3,2003/05/07,-999,-1
FR03043,O3,2003/05/08,-999,-1
FR03043,O3,2003/05/09,-999,-1
FR03043,O3,2003/05/10,-999,-1
FR03043,O3,2003/05/11,-999,-1
FR03043,O3,2003/05/12,-999,-1
FR03043,O3,2003/05/13,-999,-1
FR03043,O3,2003/05/14,-999,-1
FR03043,O3,2003/05/15,-999,-1
FR03043,O3,2003/05/16,-999,-1
FR03043,O3,2003/05/17,-999,-1
FR03043,O3,2003/05/18,-999,-1
FR03043,O3,2003/05/19,-999,-1
FR03043,O3,2003/05/20,-999,-1
FR03043,O3,2003/05/21,-999,-1
FR03043,O3,2003/05/22,-999,-1
FR03043,O3,2003/05/23,-999,-1
FR03043,O3,2003/05/24,-999,-1
FR03043,O3,2003/05/25,-999,-1
FR03043,O3,2003/05/26,-999,-1
FR03043,O3,2003/05/27,-999,-1
FR03043,O3,2003/05/28,-999,-1
FR03043,O3,2003/05/29,-999,-1
FR03043,O3,2003/05/30,-999,-1
FR03043,O3,2003/05/31,-999,-1
FR03043,O3,2003/06/01,-999,-1
FR03043,O3,2003/06/02,-999,-1
FR03043,O3,2003/06/03,-999,-1
